"id";"vol";"FD_S1";"FD_S2";"FD_S3";"FD_S4"
9014;77;0,0886636886;0,0762976228;0,0852823434;0,0545991207
9014;78;0,07855061025;0,050040733;0,13675432733;0,0644207847
9014;79;0,06385932265;0,084959122;0,11110527133;0,0516999971
9014;80;0,0611435771;0,057972341;0,055370804;0,0776528961
9014;81;0,0858022105;0,1037414925;0,076953656;0,0591540782
9014;82;0,087463317;0,0689170184;0,0934891594999999;0,0332510639
9014;83;0,117711452;0,0265299877;0,1689757485;0,0790129455
9014;84;0,16998977285;0,0867713946;0,37177937;0,2121975464
9014;85;0,0938793581500001;0,0804503724;1,36877387;0,14272489
9014;86;0,1233901465;0,0950715924;1,031680246;0,570525363
9014;87;0,1462615922;0,035895566;0,084290651;0,1159208635
9014;88;0,1324187002;0,056503761;0,09961581;0,050625479
9014;89;0,1006421405;0,026783357;0,105906427;0,06040655856
9014;90;0,092010182;0,091120567;0,0957742190000001;0,05173709106
9014;91;0,0796118658;0,046368563;0,112647658;0,0827114555
9014;92;0,0396042199;0,059991942;0,394482228;0,056944231
9014;93;0,0679356182000001;0,038224858;0,263447237;0,0661350589999999
9014;94;0,047080508;0,1028550983;0,484699028;0,107913269
9014;95;0,080470566;0,1032262303;0,156385931;0,117657183
9014;96;0,030748628;0,060273706;0,200814505;0,1596176515
9014;97;0,0442854005999999;0,059649301;0,13316705;0,027325906285
9014;98;0,0714462090999999;0,063931056;0,150851705;0,067000530215
9014;99;0,0699410378;0,125163241;0,405562625;0,0429609467
9014;100;0,0672807297999999;0,046531014;0,388532335;0,1836085662
9014;101;0,0552447529999999;0,066857438;0,892777756;0,119925298
9014;102;0,08642116;0,030873265;0,591728326;0,1052797117
9014;103;0,1129596205;0,031335817;0,172498754;0,0721160237
9014;104;0,0986063585;0,069956108;0,158205729;0,0436153745
9014;105;0,1437116865;0,0624053805;0,065002275;0,0359777257
9014;106;0,1129968645;0,0556401622;0,07538338;0,09236193895
9014;107;0,1009456665;0,0344384655;0,0774376699999999;0,06236012835
9014;108;0,072126165;0,0895752186;0,0821659199999999;0,0658023035
9014;109;0,0671622235;0,0445158596;0,0546991669999999;0,0681434495
9014;110;0,0682652605;0,0372063248;0,105402405;0,06719957565
9014;111;0,07273772315;0,0489647678;0,122421453;0,04784214845
9014;112;0,0249174656500001;0,044410854;0,231558715;0,07946582975
9014;113;0,0252579415;0,035830302;0,426344885;0,03646154495
9014;114;0,0472175685000001;0,0759640853;0,347654065;0,047948213
9014;115;0,0858971185;0,0711023329;0,564563522;0,0401096768
9014;116;0,0603302234999999;0,0391871636;0,181849247;0,060128103
9014;117;0,0693367355;0,0810728048;0,146175285;0,132608137
9014;118;0,0329875425;0,0547555156;0,14105366;0,1232858595
9014;119;0,030570972;0,0481591884;0,13604042;0,10661206355
9014;120;0,075647019;0,0669863493;0,20665877;0,16471073545
9014;121;0,0747465025;0,0718578063;0,327547985;0,125124783
9014;122;0,06148557845;0,0496716747;0,8157745891;0,065966082
9014;123;0,05862618345;0,0767862032;0,3483132101;0,0545844235
9014;124;0,018117486;0,0876574414;0,499682838;0,111677019
9014;125;0,0322422284999999;0,0806022057;0,177713872;0,127575364
9014;126;0,0561944475000001;0,1086455326;0,214245932;0,0945455393
9014;127;0,037795061;0,0424369336;0,1689144584;0,0894720388
9014;128;0,0537258775;0,0417384254;0,2320237501;0,2462846297
9014;129;0,077164781;0,0833670112;0,9555822767;0,1067975293
9014;130;0,042456827;0,1127451966;0,587374707;0,084588294
9014;131;0,05778077205;0,183233595;0,308504034;0,033887218
9014;132;0,06018994155;0,502368798;0,123820854;0,0797358425
9014;133;0,04164367445;0,354885349;0,083079331;0,046945976
9014;134;0,04214211645;0,198687406;0,085602584;0,0283285295
9014;135;0,0752687606;0,169740261;0,0838818;0,135100821
9014;136;0,0281859316500001;0,087456586;0,0826942869999999;0,1177573473
9014;137;0,0394293677;0,0689125459999999;0,096549801;0,0871051058
9014;138;0,0885786722;0,099272756;0,0433863470000001;0,0645545465000001
9014;139;0,064944710125;0,06115965;0,0563477600000001;0,0628277315
9014;140;0,0230950591749999;0,110541764;0,105008571;0,0502212725
9014;141;0,0318823132;0,141695478;0,047524731;0,0359160700000001
9014;142;0,0597180545500001;0,037127525;0,0629849790000001;0,1249763115
9014;143;0,0405092146499999;0,030293637;0,0759927689;0,0963886824999999
9014;144;0,0985732824;0,083659404;0,0354333388000001;0,0573284419
9014;145;0,1216395415;0,04308613;0,0736918279;0,0849068204
9014;146;0,1322582325;0,058566332;0,034268086;0,135822962
9014;147;0,1417844125;0,083459544;0,083847578;0,1601988585
9014;148;0,112612168;0,096943211;0,0574901496;0,2244034125
9014;149;0,09217079855;0,111547762;0,0570536604;0,140754145
9014;150;0,09790736955;0,0886778829999999;0,058575987;0,0907444995
9014;151;0,0992663319499999;0,071659118;0,05525470159;0,1200971245
9014;152;0,03423457695;0,0456835639999999;0,05447039459;0,0548042445000001
9014;153;0,098555166;0,0855234060000001;0,0634643932999999;0,138373624
9014;154;0,11900892883;0,098871194;0,1419018283;0,0660212435
9014;155;0,03788968083;0,0812857169999999;0,0903807530000001;0,0594790145
9014;156;0,06326552;0,0930450139999999;0,210519316;0,0540613495
9014;157;0,0322408805;0,192203053;0,849152826;0,1311028685
9014;158;0,03847085;0,66184092;0,4790159593;0,095452076
9014;159;0,0470322895;0,728886783;0,4766249787;0,086533193
9014;160;0,094327899;0,2669955826;0,17204607;0,1110115545
9014;161;0,1260582015;0,1600732099;0,2063046417;0,2463965435
9014;162;0,0744695465;0,141687137;0,0687371003;0,172997451
9014;163;0,176997814;0,0845483304;0,0900923868;0,126701577
9017;1;0;0;0;0
9017;2;0,0449950378300142;0,060264031;0,0287329249500143;0,03761511285
9017;3;0,02541878853;0,03503108845;0,04241551635;0,02891185558
9017;4;0,0342819912;0,02842891684;0,079254867;0,04088960843
9017;5;0,03278736455;0,03153259366;0,0305054492;0,02732865135
9017;6;0,03331106545;0,10098815475;0,02901252015;0,06271718955
9017;7;0,0513469699;0,0506650334;0,032147138891;0,05668073947
9017;8;0,0463104569;0,0590861753;0,032011070709;0,02140735997
9017;9;0,0198270467;0,06840521363;0,04570360335;0,03183153465
9017;10;0,0465980765;0,056064440285;0,04262446345;0,06079288805
9017;11;0,0423410671;0,065753011715;0,0519780373;0,03261880675
9017;12;0,0414054675;0,062091816465;0,02458866735;0,0494910808
9017;13;0,0687075918;0,036260788409;0,0384766874;0,06674825665
9017;14;0,038673920285;0,034288970924;0,03248803335;0,0475340334
9017;15;0,031891277965;0,04551396088;0,03605209505;0,07286104565
9017;16;0,04771470354;0,04161189625;0,0590447269;0,04685377625
9017;17;0,08293393736;0,040638866;0,0303846659;0,0819569812
9017;18;0,06664104477;0,0291686518;0,102391017;0,04362076225
9017;19;0,07170069987;0,0719637346;0,039795046;0,08118817503
9017;20;0,07698907;0,020499578;0,0314094115;0,0303092507467
9017;21;0,0640067218;0,038215175;0,0587023005;0,0610894842267
9017;22;0,04377211965;0,033474282;0,05361254925;0,09463883985
9017;23;0,04295327085;0,06418047;0,0524968904;0,06672066855
9017;24;0,0604926675;0,0280654077;0,06236061515;0,0736106841
9017;25;0,0854880085;0,0396167817;0,02027150905;0,0323639949
9017;26;0,067762527;0,0425239372;0,06321300355;0,03348146579
9017;27;0,0879467673;0,066807280495;0,0817234735;0,03833230161
9017;28;0,0382823265;0,025518261995;0,0219388485;0,0580480437
9017;29;0,1076667385;0,0458605134;0,045553986;0,03649884005
9017;30;0,0961085763;0,0539072891;0,062598325;0,025944143911
9017;31;0,0898623254;0,059638494;0,0340187025;0,071243281861
9017;32;0,0831215684;0,0380190166;0,0790618065;0,04251890025
9017;33;0,1150602293;0,0543955406;0,044102617;0,04083748085
9017;34;0,0498872231;0,0324324242;0,0490743715;0,0377260301
9017;35;0,10640617483;0,0303664505;0,071969016;0,06706919455
9017;36;0,11273569933;0,027129485;0,0425282745;0,04567611875
9017;37;0,0851859715000001;0,0364348405;0,0510160865;0,0601000815
9017;38;0,0553705775000001;0,0332089135;0,043744312;0,0424733907
9017;39;0,064207541;0,0449303055;0,059130631;0,0423650625
9017;40;0,054887473;0,0202238045;0,0546096365;0,0247185605
9017;41;0,0761323173;0,05478687965;0,0843083885;0,0715756422
9017;42;0,0707019578;0,047165407;0,115610388;0,0491619386
9017;43;0,080898862;0,08952148135;0,079765255;0,0973596584
9017;44;0,0810500505;0,027949185;0,0423585;0,0549647925
9017;45;0,086079909;0,0637773135;0,035418677;0,0699716718
9017;46;0,0838013815;0,0445533945;0,0450447375;0,06953712025
9017;47;0,0456888195;0,0580121585;0,06336420785;0,0551906501
9017;48;0,0630507584999999;0,0659858675;0,06354417985;0,04925703945
9017;49;0,0741322080000001;0,026428922;0,028566804;0,0600882558
9017;50;0,0485077025;0,075574762;0,070956046;0,0463505127
9017;51;0,089791402;0,0964079715;0,072633368;0,054389498
9017;52;0,0780787025;0,085766829;0,025805311;0,0811519894
9017;53;0,09107135;0,0815283215;0,0621565865;0,0895849499
9017;54;0,0582114406;0,0360654825;0,042191116;0,04251965
9017;55;0,0353101955;0,0773693261;0,080083286;0,1011804128
9017;56;0,15024919672;0,0579195336;0,07101162;0,0557648799
9017;57;0,13309314988;0,0758194717;0,130092153;0,0832057702
9017;58;0,0766597083;0,0511616757;0,048818514;0,0627257824
9017;59;0,0820147303;0,067998734;0,0759477415;0,0398469789
9017;60;0,0443982767999999;0,0888718135;0,056972966;0,0241550119
9017;61;0,0397805575;0,047203941;0,0899726525;0,0408522765
9017;62;0,0368335473;0,058443421;0,0502137765;0,0716494256
9017;63;0,0815323602;0,099782064;0,0713199015;0,0631921968
9017;64;0,090147414;0,066663585;0,0607344455;0,0711438186
9017;65;0,1864789395;0,0312260127;0,0723664880000001;0,0748319265
9017;66;0,0907905855;0,0300580557;0,0646614635;0,059941467
9017;67;0,0654373255;0,07829985;0,0419667975;0,0631829771
9017;68;0,124515127;0,1000691109;0,035269708;0,0182972438
9017;69;0,1340575022;0,0587964205;0,069622571;0,0608366102
9017;70;0,1242591412;0,0672545559;0,069643157;0,0702597554
9017;71;0,042971565;0,103988211;0,0809998225;0,0669852987
9017;72;0,1456279795;0,02438316;0,0423154;0,0680502911
9017;73;0,1507225045;0,03004405555;0,0968957851;0,0411069843
9017;74;0,0614172370000001;0,0451664817;0,0695102421;0,0244087295
9017;75;0,0355516;0,04499003435;0,1028109808;0,0277915682
9017;76;0,030996457;0,0307276468;0,0892214515;0,0977332465
9017;77;0,045906473;0,05252537565;0,0556648135;0,0586391497
9017;78;0,059288607;0,06635339285;0,0849029689000001;0,095713957
9017;79;0,0259213095;0,074989239;0,0607726459;0,0549083947
9017;80;0,059920117;0,090676997;0,0884636906;0,0950245528
9017;81;0,0947634915;0,067384881895;0,0537053876;0,0493304548
9017;82;0,134609041;0,118507777895;0,0723289023000001;0,0452377471
9017;83;0,102633362;0,0872477025;0,1013253819;0,0622296541
9017;84;0,179641598;0,1296268755;0,365317084;0,1633844425
9017;85;0,054148047;0,087397072;0,116351446;0,1171957135
9017;86;0,067419145;0,1192373725;0,1206396905;0,14637824
9017;87;0,037195804;0,062562495;0,12044798;0,06898754
9017;88;0,080788569;0,0563399716;0,046406438;0,104146479
9017;89;0,044221654;0,0214758764;0,093546836;0,069390362
9017;90;0,0402430890000001;0,0440289645;0,061036814;0,067981814
9017;91;0,07123986;0,063411263145;0,062792965;0,049974763
9017;92;0,085055415;0,078279509645;0,084116337;0,042568721
9017;93;0,073066152;0,1003853305;0,074517335;0,0537279425
9017;94;0,071257983;0,15090698;0,097560954;0,0894885766
9017;95;0,053256053;0,063558495;0,084460856;0,0772567418
9017;96;0,072523853;0,058320725;0,025963758;0,0923227649
9017;97;0,032337945;0,048920245;0,081127217;0,062340268
9017;98;0,035098395;0,046647076;0,0992233020000001;0,037259858
9017;99;0,0472782619999999;0,0721356895;0,081086256;0,050559279
9017;100;0,08933919;0,0770688235;0,0637688779999999;0,08065191
9017;101;0,09086321;0,04737945;0,101370851;0,094004292
9017;102;0,111037515;0,063823546;0,0448607740000001;0,0662130638
9017;103;0,135718785;0,053084089;0,04182555;0,0927535348
9017;104;0,086207629;0,100324108;0,073031616;0,11031594
9017;105;0,082684228;0,043084824;0,07402268;0,16015804
9017;106;0,073162842;0,093491283;0,0398273950000001;0,090345724
9017;107;0,054657482;0,0280612740000001;0,032666663;0,121866955
9017;108;0,064742028;0,041310149;0,03121741;0,1021044155
9017;109;0,041211819;0,0437791620000001;0,035688695;0,0741793025
9017;110;0,124778092;0,062921758;0,060594937;0,096396594
9017;111;0,081765222;0,0701601789999999;0,037814639;0,0717484115
9017;112;0,058215753;0,0614226140000001;0,032787449;0,0765903655
9017;113;0,059304598;0,075371915;0,061856666;0,05265589
9017;114;0,0847694989999999;0,121559398;0,054022584;0,0336550395
9017;115;0,0649631829999999;0,211079343;0,033882005;0,032930567
9017;116;0,150935342;0,078550076;0,0304066000000001;0,0535758715
9017;117;0,081960205;0,201006665;0,047975;0,0756205185
9017;118;0,090746792;0,117835022;0,05770773;0,107574633
9017;119;0,044421367;0,038636043;0,044146835;0,0530920695
9017;120;0,0388167009999999;0,060470915;0,0440072550000001;0,069567396
9017;121;0,044207336;0,05561005;0,019450365;0,0393404949999999
9017;122;0,037371617;0,051444245;0,0260625;0,0290860525
9017;123;0,055647862;0,06561881;0,0555490899999999;0,085891964
9017;124;0,059302053;0,117790792;0,0782563039999999;0,060187388
9017;125;0,0631919189999999;0,094502823;0,7234604365;0,060675246
9017;126;0,023715955;0,080126424;0,064228104795;0,1175895355
9017;127;0,065802051;0,0712957250000001;0,125313923705;0,0664429595
9017;128;0,090517741;0,0600449219999999;0,067608405;0,064803472
9017;129;0,07489243;0,068841698;0,0398474799999999;0,0909192965
9017;130;0,058013898;0,03579059;0,042113156;0,088293453
9017;131;0,058940186;0,04257294;0,049497565;0,0641258929999999
9017;132;0,048797509;0,09902168;0,0633929569999999;0,091457781
9017;133;0,066733891;0,160265886;0,0422517090000001;0,1001294945
9017;134;0,094357967;0,0492891629999999;0,0220585120000001;0,0812581455
9017;135;0,089663394;0,0561088179999999;0,0368497830000001;0,08499291
9017;136;0,058779714;0,11144413;0,041641177;0,055642536
9017;137;0,0494636529999999;0,215360197;0,039333965;0,091470913
9017;138;0,053435001;0,081623432;0,053583106;0,031644601
9017;139;0,042117247;0,034417559;0,052998149;0,049927875
9017;140;0,084322233;0,105311118;0,0232657999999999;0,032733495
9017;141;0,087326583;0,1422995;0,0690556950000001;0,031708283
9017;142;0,105150382;0,145405994;0,046519;0,038362
9017;143;0,07547583;0,083148371;0,053703355;0,048312719
9017;144;0,090291798;0,117992488;0,06422317;0,129503437
9017;145;0,056166913;0,156098844;0,06985604;0,066140589
9017;146;0,083847877;0,054197879;0,1071579;0,0932140922000001
9017;147;0,194970785;0,09790061;0,103080508;0,0666813732
9017;148;0,145190746;0,137238905;0,042549644;0,0613522842
9017;149;0,149234573;0,11149946;0,0987335310000001;0,0290966013
9017;150;0,0541487609999999;0,132793115;0,091420611;0,0693871234
9017;151;0,102970533;0,156602495;0,05608595;0,0576837796
9017;152;0,072521761;0,156450165;0,0761682750000001;0,0670346415
9017;153;0,084198019;0,0726825485000001;0,125925905;0,062769924
9017;154;0,051879585;0,1186840535;0,12352644;0,07183462
9017;155;0,139177826;0,28805177;0,15729633;0,0455873744
9017;156;0,066008913;0,34338437;0,475513082;0,0407905974
9017;157;0,046534924;0,175970387;0,363504178;0,065003515
9017;158;0,084514828;0,423361352;0,449241955;0,052452948
9017;159;0,0421110849999999;0,099994672;0,0734644539999999;0,053585231
9017;160;0,070340208;0,12874001;0,108681529;0,0281756750000001
9017;161;0,179406823;0,0495452709999999;0,051495815;0,035619644
9017;162;0,0528315749999999;0,107182916;0,101182945;0,088258884
9017;163;0,094725985;0,12420899;0,0757650799999999;0,041139595
9019;1;0;0;0;0
9019;2;0,0945258302;0,0371042500329858;0,04157464592;0,0554355565999929
9019;3;0,0381323552;0,072882044267;0,08324323754;0,06219256415
9019;4;0,07328865178;0,04805240785;0,068482293635;0,05494593605
9019;5;0,0427036097175;0,0751058661;0,053224979815;0,0550830745
9019;6;0,0561437942975;0,061853539;0,12895133335;0,0547267486
9019;7;0,031537661;0,04346489245;0,1453310148;0,080413571968
9019;8;0,08442850689;0,1213432132;0,064099161505;0,086918488732
9019;9;0,08145534679;0,05799703846;0,030751035815;0,0709329515
9019;10;0,0997121416;0,06841266934;0,06387346408;0,0502417315
9019;11;0,1020567964;0,127000981;0,1159239306;0,0449549675
9019;12;0,0387678854;0,19474063125;0,08255101364;0,058095132
9019;13;0,0554308181;0,70520119225;0,04935560223;0,0856179481
9019;14;0,04400779815;0,5979337725;0,05259856841;0,0427777531
9019;15;0,07209469905;0,8700915155;0,0232211465;0,0580173715
9019;16;0,0343017599;0,2721303368;0,0685542683;0,09800609217
9019;17;0,0408081214;0,1404984527;0,08883376731;0,0420279417
9019;18;0,122623381;0,215517072;0,03322977779;0,04775902937
9019;19;0,0485183018;0,0933879356;0,0709601719;0,024853724
9019;20;0,057349469;0,0672997607;0,0280557632;0,085393132
9019;21;0,0586790207;0,2013570671;0,0511981756;0,3006873635
9019;22;0,1196658542;0,1494634701;0,0408819038;0,5665188375
9019;23;0,0561511134;0,1119644904;0,0950152424;0,5096637387
9019;24;0,0280532218;0,18705897845;0,0845422406;0,1850167473
9019;25;0,017544257;0,116443016005;0,0451474497;0,0664115355
9019;26;0,0748732052;0,331471667455;0,0416171762;0,0994792995
9019;27;0,0679316908;0,116690466;0,04945456443;0,06042299
9019;28;0,0844409978;0,0595462605;0,09054941647;0,042023058
9019;29;0,0666279529;0,1416720938;0,0823883144;0,053749227
9019;30;0,6004752959;0,05764020785;0,0774125426;0,07086093
9019;31;1,990553572;0,0735467918;0,0789294912;0,081955405
9019;32;0,409653782;0,18734275837;0,1054453492;0,074943301
9019;33;0,6980403165;0,20241718847;0,0689374791;0,038953331
9019;34;0,1606469055;0,31253619075;0,2192433685;0,03443822
9019;35;0,108665925;0,293357698;0,031390409;0,068633828
9019;36;0,142670075;2,2918507835;0,05322616634;0,053454114
9019;37;0,08740413;0,57835771;0,04544141994;0,047037853
9019;38;0,121007026;1,330433415;0,0860037381;0,051332488
9019;39;0,0826438175;0,621395101;0,050657656;0,029193124
9019;40;0,083410868;0,2505004971;0,0671601953;0,062410524
9019;41;0,0911538770000001;0,1135699225;0,056786159;0,04352309
9019;42;0,0734783465000001;0,2336078954;0,028438566;0,051555665
9019;43;0,097427786;0,33259611285;0,0998774568;0,51232475
9019;44;0,110829674;1,26860048105;0,794437789;0,088783805
9019;45;0,0354570555;0,474999614;0,105747885;0,221314045
9019;46;0,106753078;0,2487775795;0,09704609;0,12769607
9019;47;0,076351754;0,138418559;0,135007606;0,079187335
9019;48;0,118935563;0,1010510815;0,054012042;0,062983385
9019;49;0,098875421;0,078229575;0,075153689;0,06796939
9019;50;0,18240483575;0,0742829224999999;0,141214439;0,0469527000000001
9019;51;0,0982533047;0,0780293685;0,102273513;0,0720047099999999
9019;52;0,11785713195;0,1310308555;0,057307523;0,080107085
9019;53;0,1375889949;0,1186309235;0,078140014;0,05664157
9019;54;0,1184008874;0,3069007994;0,062446386;0,0707448150000001
9019;55;0,1311694855;0,098142723;0,084988041;0,039521985
9019;56;0,1628746685;0,1343816171;0,143928189;0,081295205
9019;57;0,148044233;0,094742772;0,052282084;0,02696782
9019;58;0,1601394855;0,11509892;0,09930372;0,066385745
9019;59;0,1658086605;0,085258625;0,080882236;0,038382255
9019;60;0,1431967445;0,012090657;0,07653493;0,13805754
9019;61;0,1560642185;0,0655991695000001;0,150006848;0,092515145
9019;62;0,219149259;0,0800650065000001;0,093229305;0,0521779249999999
9019;63;0,2061974245;0,0620281275;0,066860555;0,12317204
9019;64;0,2295535045;0,0574238894999999;0,111752266;0,07199422
9019;65;0,3055334445;0,074335748;0,057175407;0,07496442
9019;66;0,2953710405;0,0839138405;0,118672782;0,09732889
9019;67;0,42393508;0,05418268;0,176561968;0,119562295
9019;68;0,552966687;0,116854817;0,074923948;0,058798985
9019;69;0,758509814;0,0798965939999999;0,0577884990000001;0,062149475
9019;70;1,622763344;0,0708329035000001;0,904586401;0,046625505
9019;71;1,7386699591;0,1131518741;0,569121578;0,0510795050000001
9019;72;2,6744229139;0,1097028981;0,167905522;0,055724225
9019;73;2,479271952;0,050273471;0,118959768;0,0718729699999999
9019;74;1,02736093;0,0408670695;0,068849501;0,052384305
9019;75;0,530387283;0,0616491282;0,06550993;0,104317275
9019;76;0,4600622567;0,0659595332000001;0,066920204;0,0698171750000001
9019;77;0,301088189;0,095047781;0,065047319;0,05594154
9019;78;0,2880663993;0,053409972;0,029132979;0,05179921
9019;79;0,293447956;0,0357935625;0,137973793;0,0460566049999999
9019;80;0,18766189;0,0405981314999999;0,067853383;0,29367771
9019;81;0,2485776285;0,0504714739999999;0,050245391;0,106301805
9019;82;0,0821810239999999;0,0380627;0,052609429;0,104226135
9019;83;0,210801417235;0,0820157305;0,160918567;0,131768625
9019;84;0,122465247235;0,0326331905;0,12639521;0,06514644
9019;85;0,1948734715;0,0878441079999999;0,176243178;0,076202595
9019;86;0,1839229835;0,071174651;0,738496364;0,0599869499999999
9019;87;0,207751984;0,0405282774999999;0,14676253;0,0195186549999999
9019;88;0,106446415;0,015897485;0,092485009;0,078201975
9019;89;0,071286007;0,0449412318;0,078848557;0,0863584600000001
9019;90;0,0592025485;0,0602556398;0,106434661;0,11495006
9019;91;0,0948248210000001;0,0558627295;0,0450139389999999;0,106301035
9019;92;0,076489001;0,08927084;0,139559662;0,06322081
9019;93;0,1207054605;0,0470792765;0,138755028;0,037430475
9019;94;0,143894676;0,0838495004999999;0,073970382;0,14175943
9019;95;0,300948704;0,0983137790000001;0,106178786;0,0663120699999999
9019;96;0,1850258555;0,0455738124999999;0,072201533;0,05735932
9019;97;0,177208111;0,049965298;0,097543432;0,14714705
9019;98;0,5830287115;0,056277985;0,11866958;0,0631374050000001
9019;99;0,3745473305;0,052394504;0,0767782559999999;0,0981087349999999
9019;100;0,3186557135;0,0496095569999999;0,162617908;0,021381145
9019;101;0,115582953;0,0581780895;0,123524313;0,03446212
9019;102;0,1316556375;0,0701274025000001;0,0301942350000001;0,05001869
9019;103;0,0704005665;0,1287397457;0,098174529;0,0529855200000001
9019;104;0,0701172749999999;0,2424322097;0,073451122;0,058811335
9019;105;0,0702063734999999;0,4477137122;0,172796394;0,0995319100000001
9019;106;0,0986925969999999;0,547989287;0,243683139;0,126256865
9019;107;0,0822298730000001;0,1001630541;0,123755802;0,13994279
9019;108;0,073926379;0,1054834381;0,07364731;0,031328915
9019;109;0,2400701915;0,04247119655;0,0752947689999999;0,03169558
9019;110;0,2698920255;0,08970727975;0,092048082;0,2697528625
9019;111;0,0867935960000001;0,0557101959999999;0,144801261;0,6020928225
9019;112;0,120750607;0,0621162395;0,113959015;0,16791921
9019;113;0,168602722;0,0633488592500001;0,1249927;0,23744756
9019;114;0,145509665;0,04925298775;0,0767335240000001;0,170200465
9019;115;0,142252475;0,1175464041;0,045001439;0,058924915
9019;116;0,0608572850000001;0,0801102986;0,118961998;0,048934635
9019;117;0,10123795;0,07734157;0,100167957;0,0915594199999999
9019;118;0,118883985;0,079790829;0,107036637;0,038799445
9019;119;0,1589524915;0,0847163429999999;0,107292836;0,074528725
9019;120;0,1131467965;0,106155268;0,2244598767;0,032454975
9019;121;0,1202401275;0,039357297;0,4580514078;0,052269045
9019;122;0,1061490045;0,0745997395;0,2562620415;0,0524282599999999
9019;123;0,1932256775;0,1334304105;0,067509774;0,0960299249999999
9019;124;0,0938435360000001;0,1141944695;0,090545076;0,05092789
9019;125;0,0779036245;0,48374904495;0,3088194155;0,065619125
9019;126;0,0830309500000001;0,09791432545;0,0555723499999999;0,04464229
9019;127;0,123598105;0,3081136515;0,1784348695;0,3090390345
9019;128;0,104944835;0,0416261185000001;0,074385179;0,10023318615
9019;129;0,046911485;0,1483066775;0,087729713;0,0889682938
9019;130;0,096004925;0,0479533635000001;0,416419569;0,06193038665
9019;131;0,042611515;0,1394694035;0,172746837;0,0496498495
9019;132;0,0629879000000001;0,0397231145000001;0,082274471;0,183075481
9019;133;0,070697425;0,0973708755000001;0,0567586189999999;0,113884653
9019;134;0,0620127849999998;0,043716009;0,0330724859999999;0,1030901405
9019;135;0,0955738700000001;0,0772290385000001;0,0777961049999999;0,0752019355
9019;136;0,110888355;0,049226935;0,16706235;0,0665477245
9019;137;0,0757863600000001;0,0474897665000001;0,0589437552000001;0,0157311945
9019;138;0,03926308;0,0468333369999999;0,0723649098;0,0951903455
9019;139;0,12318575;0,0533933;0,07280261;0,0717846475
9019;140;0,086514105;0,1213007285;0,1311948135;0,050348628
9019;141;0,108305175;0,11332886;0,0418372535;0,074383751
9019;142;0,113176735;0,121027835;0,0468914035;0,0929824765
9019;143;0,0964255200000002;0,057521489;0,0373220629999999;0,225068444
9019;144;0,113333455;0,082269366;0,0481956099999999;0,309293763
9019;145;0,0609915400000001;0,057068523;0,051255798;0,1104168545
9019;146;0,0758101100000001;0,0923341004999999;0,020014125;0,2053794355
9019;147;0,126121095;0,1522658033;0,0544060724999999;0,13072425915
9019;148;0,14252902;0,0953062023;0,062777722;0,10980201615
9019;149;0,0806230349999999;0,076601771;0,1437368435;0,0937824660000001
9019;150;0,0911069450000001;0,0835839385;0,0565212670000001;0,0530319345
9019;151;0,076048785;0,0714463136;0,0604135994999998;0,02378166325
9019;152;0,0895055450000001;0,1057524835;0,126896248;0,05052878525
9019;153;0,046313335;0,0272838901;0,0982810355000001;0,03379855405
9019;154;0,0555961800000001;0,030972302;0,2417355964;0,06421025905
9019;155;0,06377605;0,029919306;0,1135869822;0,0298157215
9019;156;0,184463649;0,0549787765;0,0829551792;0,036196745
9019;157;0,124109509;0,032437755;0,0668173984999999;0,072013951
9019;158;0,0784910100000002;0,0380562285;0,11423081;0,0804030175
9019;159;0,0539464200000001;0,0291319639999999;0,0521019440000001;0,0899046085000001
9019;160;0,0302462;0,075665198;0,057540941;0,0471730375
9019;161;0,0485403949999999;0,019942637;0,034016875;0,034632456
9019;162;0,0691831449999999;0,065948829;0,1014277405;0,071883889
9019;163;0,111996675;0,0892170985000001;0,0432123505;0,04888990015
9020;1;0;0;0;0
9020;2;0,2585296425;0,083753555249957;0,1351227829;0,0908696519999858
9020;3;0,7362068285;0,14431456325;0,109994127;0,2208130101
9020;4;0,1986576145;0,1901086811;0,08130016415;0,2781599877
9020;5;0,2084817461;0,1666907581;0,06047168125;0,1985034546
9020;6;0,2485239781;0,2986153277;0,10528022442;0,13228890463
9020;7;0,1700178516;0,1081135502;0,11252614382;0,07291165903
9020;8;0,2578927019;0,153336908;0,1212647693;0,0725048579
9020;9;0,2720710567;0,2114364165;0,0618641063;0,1338068813
9020;10;0,1888766447;0,185538793;0,0523312015;0,1526964653
9020;11;0,1033847125;0,1222976275;0,0964105885;0,1233973835
9020;12;0,1177553414;0,08834500695;0,101487845;0,1198788687
9020;13;0,24141468285;0,23961769395;0,1597401515;0,1454270712
9020;14;0,1663458632;0,301045931785;0,4619506565;0,14055864375
9020;15;0,16593034745;0,248522598285;0,466729304;0,16197380625
9020;16;0,068586572;0,257135552;0,56678026645;0,11399606
9020;17;0,091279344;0,3536860625;0,44456468745;0,2267197375
9020;18;0,191763332;0,5667433965;0,16383441335;0,270978477
9020;19;0,195061451;0,1295912494;0,04668214865;0,063690914
9020;20;0,3642636863;0,1017907499;0,2901513905;0,0469736655
9020;21;0,2506573713;0,1356681865;0,140870162;0,16337213
9020;22;0,13324734385;0,088350537;0,102037116;0,183961204
9020;23;0,07918635695;0,349441131;0,079444716;0,1026586635
